Vertices,Source,Dest,IO_Time,Algo_Time,I,D,U,Sift_Up,Sift_Down
250000,183925,-1,265.385,110.077,250000,250000,17710,33380,1678816
250000,162224,-1,254.119,109.333,250000,250000,17534,20231,1316149
250000,109136,-1,255.514,115.249,250000,250000,17465,10785,1015233
250000,75729,-1,258.346,119.335,250000,250000,17272,121111,3616894
250000,193214,-1,263.975,113.098,250000,250000,17367,59689,2372724
250000,81735,-1,262.083,111.873,250000,250000,17461,42420,1918891
250000,53631,-1,264.833,108.953,250000,250000,17489,33498,1677816
250000,98295,-1,257.269,109.496,250000,250000,17495,20434,1316332
250000,80561,-1,259.419,110.959,250000,250000,17350,10747,1014669
250000,146541,-1,1313.34,455.28,250000,250000,239430,525998,7751607
250000,152174,-1,1312.47,415.775,250000,250000,239959,281731,5021413
250000,232402,-1,1296.86,404.2,250000,250000,240057,196249,4022891
250000,173447,-1,1306.64,409.319,250000,250000,240061,154105,3521817
250000,83919,-1,1298.18,408.436,250000,250000,239698,97593,2741020
250000,202117,-1,1324.46,429.52,250000,250000,239702,52719,2166732
250000,93060,-1,1305.29,419.634,250000,250000,239434,526108,7750999
250000,223799,-1,1299.54,406.056,250000,250000,239773,281451,5018599
250000,15017,-1,1303.65,445.971,250000,250000,239643,196928,4018751
250000,133103,-1,1310.52,402.327,250000,250000,239954,154122,3521028
250000,94813,-1,1328,402.713,250000,250000,239995,97143,2743391
250000,80540,-1,1310.25,408.299,250000,250000,240033,52893,2169003
250000,168004,-1,1306.49,459.502,250000,250000,239502,528539,7751655
250000,21747,-1,1299.4,456.28,250000,250000,240113,282348,5023085
250000,152212,-1,1301.89,404.052,250000,250000,240228,196971,4023860
250000,69834,-1,1311.12,409.838,250000,250000,241066,155266,3529625
250000,188820,-1,1298.27,421.474,250000,250000,240511,97932,2746759
250000,16423,-1,1316.07,417.693,250000,250000,240549,52687,2171211
250000,190287,-1,1317.76,416.13,250000,250000,239773,529755,7758350
250000,228964,-1,1296.92,422.291,250000,250000,240173,281549,5024454
250000,53542,-1,1289.93,404.666,250000,250000,240096,196616,4022337
250000,33383,-1,1320.74,404.589,250000,250000,239986,154446,3521785
